"",2135,300,Mon 06 Jun 1966,Opera singer - tenor
"",2136,1594,Mon 30 May 1966,Dr Finlay actor
"",2137,1595,Mon 16 May 1966,Boxer
"",2138,1596,Mon 09 May 1966,Opera singer - bass-baritone
"",2139,1414,Mon 02 May 1966,Methodist minister
"",2140,106,Mon 18 Apr 1966,"Master of St Catherine's College, Historian"
"",2141,347,Mon 11 Apr 1966,Carry On actor
"",2142,1597,Mon 04 Apr 1966,"Actor, Playwright, Lyricist"
"",2143,1598,Mon 21 Mar 1966,Oarsman
"",2144,485,Mon 14 Mar 1966,Director of the British Museum
"",2145,106,Mon 07 Mar 1966,British comic actor
"",2146,1599,Mon 28 Feb 1966,Literary critic
"",2147,1600,Mon 14 Feb 1966,Doctor Finlay actor
"",2148,1601,Mon 07 Feb 1966,Manager of the Royal Albert Hall
"",2149,1602,Mon 31 Jan 1966,"World champion cyclist, World champion"
"",2150,365,Mon 24 Jan 1966,Hollywood film star
"",2151,937,Sat 01 Jan 1966,Dance band leader
"",2152,1603,Mon 27 Dec 1965,"Comedy songwriter, Actor, Broadcaster"
"",2153,238,Mon 20 Dec 1965,Head of the Slade School of Fine Art
"",2154,1604,Mon 13 Dec 1965,International Leader of the Salvation Army
"",2155,1605,Mon 06 Dec 1965,"Singer, Actor"
"",2156,1606,Mon 29 Nov 1965,"Chairman of the National Coal Board, Politician - Labour, Trade unionist"
"",2157,1607,Mon 01 Nov 1965,Art historian
"",2158,106,Mon 27 Sep 1965,England cricket captain
"",2159,958,Mon 13 Sep 1965,Theatre impresario
"",2160,1608,Mon 06 Sep 1965,Conductor
"",2161,1609,Mon 30 Aug 1965,Newspaper columnist
"",2162,571,Mon 23 Aug 1965,The first Doctor Who
"",2163,1610,Mon 16 Aug 1965,"Journalist, Novelist, Television commentator"
"",2164,728,Mon 09 Aug 1965,"Puppeteer , Creator of Sooty"
"",2165,1611,Mon 02 Aug 1965,"Bandleader, Violinist"
"",2166,1612,Mon 12 Jul 1965,"Actor, Director"
"",2167,1464,Mon 28 Jun 1965,Naturalist
"",2168,106,Mon 14 Jun 1965,Playwright
"",2169,106,Mon 07 Jun 1965,"Actor, Comedian"
"",2170,1613,Sat 05 Jun 1965,ITMA and character actor
"",2171,1614,Mon 31 May 1965,Violinist
"",2172,283,Mon 24 May 1965,Underwater archaeologist
"",2173,1615,Mon 17 May 1965,Musicologist
"",2174,628,Mon 26 Apr 1965,Manager of Liverpool FC
"",2175,184,Mon 19 Apr 1965,Comedian
"",2176,440,Sat 10 Apr 1965,Horticulturalist
"",2177,106,Mon 05 Apr 1965,Baritone
"",2178,1554,Mon 29 Mar 1965,"Filmmaker, Producer"
"",2179,294,Mon 22 Mar 1965,Guitarist
"",2180,427,Mon 15 Mar 1965,Astronomer Royal
"",2181,1616,Mon 08 Mar 1965,Entertainment writer
"",2182,283,Mon 01 Mar 1965,Conductor
"",2183,427,Mon 22 Feb 1965,"Musician, Writer, Ex-spy"
"",2184,1414,Mon 08 Feb 1965,Opera singer - bass
"",2185,1617,Mon 01 Feb 1965,Architect of Coventry Cathedral
"",2186,184,Mon 18 Jan 1965,Singer
"",2187,367,Mon 28 Dec 1964,"Actor, Manager"
"",2187,7,Wed 21 Mar 1951,"Actor, Producer"
"",2188,1618,Sat 26 Dec 1964,Today programme presenter
"",2189,1015,Mon 07 Dec 1964,"Harpsichordist, Conductor, Organist"
"",2190,341,Mon 30 Nov 1964,Manager of the Beatles
"",2191,401,Mon 23 Nov 1964,Newsreader
"",2192,294,Mon 09 Nov 1964,Trade union official
"",2193,366,Mon 02 Nov 1964,"Former Politician, Journalist"
"",2194,1619,Mon 26 Oct 1964,Playwright
"",2195,106,Mon 19 Oct 1964,Creator of Thomas the Tank Engine
"",2196,294,Mon 12 Oct 1964,Navy Lark actor
"",2197,55,Mon 05 Oct 1964,Painter
"",2198,1620,Mon 21 Sep 1964,Track and field athlete
"",2199,1621,Mon 14 Sep 1964,"Cartoonist, Illustrator"
"",2200,1622,Mon 07 Sep 1964,Z-Cars actor
"",2201,415,Mon 31 Aug 1964,Newspaper proprietor
"",2202,491,Mon 17 Aug 1964,Concert performer
"",2203,106,Mon 10 Aug 1964,"Writer, Broadcaster"
"",2204,1623,Mon 03 Aug 1964,"Animal trainer, Circus owner"
"",2205,571,Mon 27 Jul 1964,"Historian, Political writer, Journalist"
"",2206,106,Mon 06 Jul 1964,Showjumping commentator
"",2207,1624,Mon 29 Jun 1964,"Actor, Director, Theatre administrator"
"",2208,294,Mon 22 Jun 1964,Carry On actor
"",2209,1625,Mon 08 Jun 1964,"Horticulturalist, Writer, Rose grower"
"",2210,300,Mon 01 Jun 1964,British actor
"",2211,1626,Mon 25 May 1964,Juke Box Jury broadcaster
"",2212,373,Mon 11 May 1964,"Actor, Story-teller"
"",2213,415,Mon 04 May 1964,Formula One champion racing driver
"",2214,300,Mon 27 Apr 1964,Sports commentator
"",2215,294,Mon 20 Apr 1964,Opera singer - bass
"",2216,1627,Mon 06 Apr 1964,"Businessman, Industrialist"
"",2217,1628,Mon 30 Mar 1964,Steptoe and Son actor
"",2218,294,Sat 08 Feb 1964,All Blacks rugby captain
"",2219,1629,Mon 20 Jan 1964,"Actor, Producer, Director"
"",2219,1630,Tue 02 Sep 1952,British actor
"",2220,1631,Mon 13 Jan 1964,Journalist
"",2221,106,Mon 23 Dec 1963,"Coco the Clown, Circus, Clown"
"",2222,429,Mon 16 Dec 1963,"Author, Barrister, Campaigner"
"",2223,1632,Mon 02 Dec 1963,Horologist
"",2224,1633,Mon 25 Nov 1963,Composer
"",2225,1634,Mon 18 Nov 1963,Athlete
"",2226,491,Mon 11 Nov 1963,Gamesmanship author
"",2227,505,Mon 28 Oct 1963,"Scientist, Broadcaster, Astronomer"
"",2228,283,Mon 21 Oct 1963,Royal Navy Admiral
"",2229,341,Sat 19 Oct 1963,Radio actor
"",2230,480,Mon 07 Oct 1963,British film actor
"",2231,1635,Mon 30 Sep 1963,Founder of Cheshire Homes for the Sick
"",2232,81,Mon 16 Sep 1963,Conductor
"",2233,1636,Mon 09 Sep 1963,Radio and television commentator
"",2234,1637,Mon 26 Aug 1963,"Conductor, Musicologist"
"",2235,485,Sat 24 Aug 1963,Jockey
"",2236,81,Mon 12 Aug 1963,Chief Scout of the Commonwealth
"",2237,55,Mon 05 Aug 1963,James Bond novelist
"",2238,415,Sat 27 Jul 1963,British radio actor
"",2239,224,Mon 15 Jul 1963,Opera singer - baritone
"",2240,892,Mon 01 Jul 1963,Conductor
"",2240,1638,Tue 01 Jul 1952,Conductor
"",2241,415,Mon 17 Jun 1963,Bandleader
"",2242,1639,Mon 03 Jun 1963,"Broadcaster, Presenter, DIY expert"
"",2243,1640,Mon 20 May 1963,Comedy cartoonist
"",2244,1641,Mon 13 May 1963,Cricketer
"",2245,366,Mon 06 May 1963,"Academic, Explorer, Geographer"
"",2246,290,Sat 27 Apr 1963,Mrs Dale's Diary actor
"",2247,1642,Mon 08 Apr 1963,Dixon of Dock Green Writer
"",2248,1643,Mon 01 Apr 1963,Theatrical manager
"",2249,341,Mon 25 Mar 1963,"Artist, Political cartoonist"
"",2250,81,Mon 18 Mar 1963,"""Can I Help You?"" man, Broadcaster"
"",2251,466,Mon 11 Mar 1963,Comedian
"",2252,377,Mon 04 Mar 1963,"Horticulturalist, Broadcaster"
"",2253,81,Mon 25 Feb 1963,"Composer, Conductor"
"",2254,55,Mon 18 Feb 1963,"Journalist, Correspondent"
"",2255,341,Mon 11 Feb 1963,"Goon Show comedian, Writer"
"",2256,1644,Mon 04 Feb 1963,Cricketer
"",2257,341,Mon 28 Jan 1963,"Playwright, Actor, Composer"
"",2258,1156,Mon 21 Jan 1963,Opera singer - tenor
"",2259,1645,Sat 19 Jan 1963,Animal impersonator
"",2260,1646,Mon 14 Jan 1963,"Comedian, Broadcaster"
"",2261,1637,Mon 31 Dec 1962,Choirmaster
"",2262,106,Mon 24 Dec 1962,Pantomime
"",2263,408,Sat 22 Dec 1962,Circus proprietor
"",2264,1647,Mon 17 Dec 1962,"Writer, Farmer, Broadcaster"
"",2265,1648,Mon 10 Dec 1962,"Jazz clarinettist, Bandleader"
"",2266,422,Mon 26 Nov 1962,Theatre impresario
"",2267,427,Mon 19 Nov 1962,Dixon of Dock Green actor
"",2267,1649,Fri 18 Sep 1953,"Actor, Comedian"
"",2268,341,Mon 12 Nov 1962,Bishop of London
"",2269,958,Sat 10 Nov 1962,Head of BBC Radio Drama
"",2270,1650,Mon 05 Nov 1962,Jazz pianist
"",2271,81,Mon 22 Oct 1962,"Director of Sadler's Wells Theatre, Opera director"
"",2272,81,Mon 01 Oct 1962,"Composer, Conductor, Pianist"
"",2273,505,Mon 24 Sep 1962,"Actor, Comedian"
"",2274,300,Mon 17 Sep 1962,"Broadcaster, Butterfly farmer"
"",2275,341,Mon 10 Sep 1962,"Inventor of nonsense language, Comedian"
"",2276,55,Mon 03 Sep 1962,"Playwright, Novelist, Scriptwriter"
"",2277,1651,Mon 27 Aug 1962,Opera singer - tenor
"",2278,1652,Mon 13 Aug 1962,Violinist
"",2279,55,Mon 06 Aug 1962,Comedian
"",2280,1653,Mon 30 Jul 1962,Prison social worker
"",2281,1654,Mon 23 Jul 1962,British actor
"",2282,1655,Mon 25 Jun 1962,Dead Sea Scrolls scholar
"",2283,1656,Mon 18 Jun 1962,Opera singer - tenor
"",2284,278,Mon 11 Jun 1962,Journalist
"",2285,360,Mon 04 Jun 1962,"Photographer, Ornithologist"
"",2286,1657,Mon 28 May 1962,Aviation pioneer
"",2287,795,Mon 21 May 1962,Painter
"",2288,1658,Mon 07 May 1962,"Comedian, Actor"
"",2289,1659,Mon 23 Apr 1962,"Actor, Playwright"
"",2290,1660,Mon 16 Apr 1962,Holiday camp owner
"",2291,1661,Mon 09 Apr 1962,Actor
"",2292,1662,Mon 26 Mar 1962,Sports commentator
"",2293,81,Mon 19 Mar 1962,Concert pianist
"",2294,1663,Mon 12 Mar 1962,"Soldier, Writer"
"",2295,862,Mon 26 Feb 1962,Novelist
"",2296,1664,Mon 19 Feb 1962,Conductor
"",2297,294,Mon 22 Jan 1962,"Guitarist, Broadcaster"
"",2298,1665,Mon 15 Jan 1962,BBC announcer
"",2299,513,Mon 08 Jan 1962,"Broadcaster, Presenter"
"",2300,341,Mon 01 Jan 1962,Portrait painter
"",2301,1666,Mon 18 Dec 1961,"American comedian, Actor"
"",2302,366,Mon 11 Dec 1961,Film producer
"",2303,106,Mon 04 Dec 1961,"Novelist, Journalist"
"",2304,1587,Mon 20 Nov 1961,"Composer, Critic"
"",2305,1667,Mon 13 Nov 1961,British actor
"",2306,106,Mon 06 Nov 1961,Music hall artist
"",2307,127,Mon 30 Oct 1961,BBC administrator
"",2308,7,Mon 23 Oct 1961,"Writer, Yachtsman"
"",2309,415,Mon 09 Oct 1961,Chaplain of Churchill College Cambridge
"",2310,984,Mon 02 Oct 1961,Harmonica player
"",2311,1668,Mon 18 Sep 1961,"Sailor, Playwright, Novelist"
"",2312,1339,Mon 04 Sep 1961,British actor
"",2313,1669,Mon 28 Aug 1961,Foreign correspondent
"",2314,485,Mon 14 Aug 1961,"Cricketer, Writer, Broadcaster"
"",2315,106,Mon 07 Aug 1961,"Novelist, Zoologist"
"",2316,81,Mon 24 Jul 1961,"Orchestra leader, Composer"
"",2317,485,Mon 17 Jul 1961,Snooker player
"",2318,1670,Mon 03 Jul 1961,Horticulturalist
"",2319,273,Mon 19 Jun 1961,"Neurophysiologist, Robotician"
"",2320,485,Mon 12 Jun 1961,Comedian
"",2321,1671,Mon 15 May 1961,Artist
"",2322,55,Mon 08 May 1961,"Theatre director, Writer, Boy Scout leader"
"",2322,7,Sat 12 Feb 1944,"Theatre, Director"
"",2323,1672,Mon 01 May 1961,British actor
"",2324,1673,Mon 24 Apr 1961,Pop singer
"",2325,1339,Mon 17 Apr 1961,Actor
"",2325,1674,Fri 24 Jul 1953,Actor
"",2326,1675,Mon 03 Apr 1961,"Naturalist, Painter, Sailor"
"",2326,7,Wed 07 Feb 1951,"Naturalist, Painter"
"",2327,485,Mon 20 Mar 1961,British actor
"",2328,505,Mon 13 Mar 1961,Conductor
"",2329,1676,Mon 20 Feb 1961,Comedian
"",2329,7,Wed 01 Aug 1951,"Comedy actor, Scriptwriter"
"",2330,1677,Mon 13 Feb 1961,Dancer
"",2331,300,Mon 30 Jan 1961,Circus director
"",2332,571,Mon 23 Jan 1961,Equestrian
"",2333,1678,Mon 09 Jan 1961,Comedian
"",2334,1679,Mon 02 Jan 1961,Publisher
"",2335,628,Mon 26 Dec 1960,Comedian
"",2336,1664,Mon 19 Dec 1960,"Conductor, Trumpeter"
"",2337,954,Mon 12 Dec 1960,Olympic gold athlete
"",2338,341,Mon 21 Nov 1960,"Actor, Singer"
"",2339,1680,Mon 07 Nov 1960,Any Questions? presenter
"",2339,7,Sat 04 Aug 1945,Broadcaster
"",2340,294,Mon 31 Oct 1960,Pop singer
"",2341,415,Mon 24 Oct 1960,"Former choir soloist, Singer"
"",2342,485,Mon 17 Oct 1960,"Composer, Conductor"
"",2343,782,Mon 10 Oct 1960,Cricketer
"",2344,1107,Mon 26 Sep 1960,"Composer, Writer"
"",2345,485,Mon 05 Sep 1960,Leader of BBC Symphony Orchestra
"",2346,106,Mon 29 Aug 1960,"Journalist, Reporter"
"",2347,485,Mon 15 Aug 1960,Footballer
"",2348,485,Mon 08 Aug 1960,"Journalist, Politician - Conservative"
"",2349,1681,Mon 01 Aug 1960,"Broadcaster, Traveller"
"",2350,81,Mon 11 Jul 1960,Trumpeter
"",2351,1682,Mon 04 Jul 1960,Pianist
"",2352,1239,Mon 20 Jun 1960,Composer
"",2353,1683,Mon 13 Jun 1960,Director of the Jodrell Bank Experimental Station
"",2354,485,Mon 06 Jun 1960,Comedian
"",2355,81,Mon 23 May 1960,Pianist
"",2356,81,Mon 02 May 1960,Cartoonist
"",2357,106,Mon 25 Apr 1960,"Actor, Singer"
"",2358,268,Mon 11 Apr 1960,TV interviewer
"",2359,1549,Mon 04 Apr 1960,Carry On and Hancock's Half Hour actor
"",2360,505,Mon 21 Mar 1960,Dancer
"",2361,55,Mon 14 Mar 1960,Pianist
"",2362,184,Mon 07 Mar 1960,"Prince of Thailand, Member of the Thai Royal Family"
"",2363,294,Sat 05 Mar 1960,Pop singer
"",2364,215,Mon 29 Feb 1960,"Band leader, Radio presenter"
"",2365,1684,Mon 15 Feb 1960,Oboist
"",2366,1685,Mon 08 Feb 1960,Film actor
"",2367,283,Mon 01 Feb 1960,Sports commentator
"",2367,7,Thu 20 Aug 1942,"Athlete, Boxing referee"
"",2368,505,Mon 11 Jan 1960,"Musician, Pianist"
"",2369,106,Mon 04 Jan 1960,"Writer, Journalist"
"",2370,1686,Mon 28 Dec 1959,"Broadcaster, Farmer"
"",2371,81,Mon 21 Dec 1959,Singer
"",2372,1687,Mon 14 Dec 1959,Pianist
"",2373,81,Mon 07 Dec 1959,"Film director, Novelist, Painter"
"",2374,1688,Mon 30 Nov 1959,Bandleader
"",2375,1689,Mon 16 Nov 1959,Comedian
"",2376,1690,Mon 26 Oct 1959,Organist
"",2377,1691,Mon 19 Oct 1959,Hollywood film director
"",2378,508,Mon 14 Sep 1959,Cabaret singer
"",2379,609,Mon 07 Sep 1959,Captain of the England cricket team
"",2380,1692,Mon 31 Aug 1959,Radio presenter
"",2381,106,Mon 10 Aug 1959,Chairman of the Brains Trust
"",2382,892,Mon 03 Aug 1959,Pianist
"",2383,367,Mon 27 Jul 1959,"Pianist, Accompanist"
"",2384,1693,Mon 20 Jul 1959,"Conductor, Composer"
"",2385,1694,Mon 13 Jul 1959,Olympic gold 100m runner
"",2386,341,Mon 29 Jun 1959,Yachtsman
"",2387,1695,Mon 15 Jun 1959,Theatrical manager
"",2388,1696,Mon 08 Jun 1959,Naturalist
"",2389,505,Mon 01 Jun 1959,"Composer, Conductor"
"",2390,1697,Mon 25 May 1959,"Comedian, Actor"
"",2391,1698,Mon 11 May 1959,"Jazz musician, Drummer, Bandleader"
"",2392,19,Mon 04 May 1959,"Politician - Conservative, Aviation pioneer"
"",2393,1699,Mon 20 Apr 1959,Theatre director
"",2394,509,Mon 13 Apr 1959,"Actor, Calypso singer"
"",2395,1700,Mon 23 Mar 1959,British composer
"",2396,341,Mon 16 Mar 1959,The Bride of Frankenstein actor
"",2397,278,Mon 02 Mar 1959,What's My Line comedian
"",2398,1701,Mon 23 Feb 1959,Hammer Horror actor
"",2399,1702,Mon 16 Feb 1959,"Mountaineer, Journalist"
"",2400,1703,Mon 09 Feb 1959,Jazz bandleader
"",2401,1704,Mon 29 Dec 1958,Theatre organist
"",2402,1705,Mon 22 Dec 1958,Comedian
"",2403,1501,Mon 15 Dec 1958,Composer
"",2404,81,Mon 08 Dec 1958,"Composer, Conductor, Pianist"
"",2405,1706,Mon 01 Dec 1958,"Actor, Singer - bass-baritone"
"",2406,1707,Mon 24 Nov 1958,Music hall entertainer
"",2407,1708,Mon 03 Nov 1958,Latin-American bandleader
"",2408,1332,Mon 27 Oct 1958,Concert pianist
"",2409,81,Mon 13 Oct 1958,"Broadcaster, Political commentator, Journalist"
"",2410,373,Mon 06 Oct 1958,"Actor, Singer"
"",2411,1709,Mon 29 Sep 1958,Fashion designer
"",2412,1710,Mon 15 Sep 1958,Pop singer
"",2413,278,Mon 08 Sep 1958,Composer
"",2414,81,Mon 01 Sep 1958,Bandleader
"",2415,1552,Mon 25 Aug 1958,Concert pianist
"",2416,1711,Mon 18 Aug 1958,"Scientist, Ornithologist"
"",2417,491,Mon 04 Aug 1958,Game show host
"",2418,1712,Mon 21 Jul 1958,Violinist
"",2419,1713,Mon 14 Jul 1958,British character actor
"",2420,1714,Mon 23 Jun 1958,Radio presenter
"",2421,1715,Mon 16 Jun 1958,French singer
"",2422,1716,Mon 02 Jun 1958,Conductor
"",2423,367,Mon 26 May 1958,Circus performer
"",2424,1717,Mon 12 May 1958,Creator and presenter of Desert Island Discs
"",2424,7,Thu 07 May 1942,Broadcaster
"",2425,341,Mon 05 May 1958,Stage designer
"",2426,1718,Mon 21 Apr 1958,Pianist
"",2427,81,Mon 31 Mar 1958,Bandleader
"",2428,341,Mon 17 Mar 1958,Variety singer
"",2429,1719,Mon 17 Feb 1958,Comedian
"",2430,1720,Mon 10 Feb 1958,Broadcaster
"",2431,1721,Mon 03 Feb 1958,Colonel Blimp actor
"",2432,81,Mon 27 Jan 1958,"Bandleader, Dancer"
"",2433,1722,Mon 20 Jan 1958,Violinist
"",2434,1723,Mon 13 Jan 1958,"Critic, Broadcaster, Playwright"
"",2435,1244,Mon 30 Dec 1957,Comedian
"",2436,685,Mon 23 Dec 1957,Conductor
"",2437,1724,Mon 25 Nov 1957,Naturalist
"",2438,1725,Mon 11 Nov 1957,"Jazz trombonist, Singer"
"",2439,238,Mon 04 Nov 1957,British actor
"",2440,1726,Mon 21 Oct 1957,Broadcaster
"",2441,81,Mon 30 Sep 1957,British actor
"",2442,1727,Mon 23 Sep 1957,DJ
"",2442,300,Tue 29 Jul 1952,DJ
"",2443,1728,Mon 09 Sep 1957,Comedian
"",2444,485,Mon 26 Aug 1957,British actor
"",2445,278,Mon 19 Aug 1957,Conductor
"",2446,1729,Mon 12 Aug 1957,"Actor , Boy Scout pioneer"
"",2447,215,Mon 05 Aug 1957,"Comedian, Star of Hancock's Half Hour"
"",2448,1730,Mon 15 Jul 1957,"Horticulturalist, Broadcaster"
"",2449,1644,Mon 01 Jul 1957,Theatre critic
"",2450,1731,Mon 24 Jun 1957,Musician
"",2451,1732,Mon 17 Jun 1957,"Broadcaster, Animal imitator"
"",2452,1733,Mon 10 Jun 1957,"Jazz bandleader, Pianist, Composer"
"",2453,1734,Mon 27 May 1957,"Danish comedian, Pianist"
"",2454,1735,Mon 20 May 1957,Take it from Here comedian
"",2455,1736,Mon 15 Apr 1957,"Broadcaster, Countryside expert"
"",2456,1737,Mon 01 Apr 1957,Athlete
"",2457,1738,Mon 25 Mar 1957,"Comedian, Singer"
"",2458,1739,Mon 18 Mar 1957,Playwright
"",2459,1740,Mon 25 Feb 1957,"Crime writer, Broadcaster"
"",2460,1741,Mon 18 Feb 1957,Boxing promoter
"",2461,1742,Mon 04 Feb 1957,"Goon Show comedian, Actor"
"",2462,1743,Mon 14 Jan 1957,"Artist, Comedian, Musician"
"",2463,491,Mon 07 Jan 1957,Superintendent of the London Zoo
"",2464,1744,Mon 31 Dec 1956,Hollywood film star
"",2465,341,Mon 17 Dec 1956,Actor
"",2466,1745,Mon 03 Dec 1956,"Broadcaster, Producer"
"",2467,283,Mon 19 Nov 1956,Opera singer - baritone
"",2468,571,Mon 12 Nov 1956,Land and water speed record holder
"",2469,1746,Mon 22 Oct 1956,British actor
"",2470,1747,Mon 15 Oct 1956,Concert pianist
"",2471,1748,Mon 01 Oct 1956,"Writer, Theatre critic"
"",2472,81,Mon 24 Sep 1956,"Singer, Songwriter"
"",2473,1749,Mon 27 Aug 1956,"Writer, Explorer"
"",2474,341,Mon 20 Aug 1956,Kind Hearts and Coronets actor
"",2475,55,Mon 13 Aug 1956,French horn player
"",2476,1750,Mon 23 Jul 1956,"Country music singer, Actor"
"",2477,1751,Mon 09 Jul 1956,England cricketer
"",2478,1752,Mon 25 Jun 1956,"Musician, Lyricist"
"",2480,1753,Mon 04 Jun 1956,Formula One racing driver
"",2481,1754,Mon 28 May 1956,British theatre actor
"",2482,1755,Mon 07 May 1956,Heavyweight boxer
"",2483,1756,Mon 23 Apr 1956,British character actor
"",2484,7,Mon 09 Apr 1956,Bandleader
"",2485,419,Mon 26 Mar 1956,British actor
"",2486,458,Mon 20 Feb 1956,Former Detective Superintendent of Scotland Yard
"",2487,1757,Mon 06 Feb 1956,"Magician, Broadcaster"
"",2488,1758,Mon 16 Jan 1956,Radio broadcaster
"",2489,1759,Mon 02 Jan 1956,Film actor
"",2490,1760,Mon 05 Dec 1955,"Actor, Comedian"
"",2491,1761,Mon 28 Nov 1955,"ITMA comedian, Broadcaster"
"",2492,1762,Mon 21 Nov 1955,"Writer, Journalist"
"",2493,1334,Mon 14 Nov 1955,"Comedian, Actor"
"",2493,7,Thu 29 Jan 1942,"Comedian, Actor"
"",2494,728,Mon 07 Nov 1955,British character actor
"",2495,372,Mon 17 Oct 1955,Actor
"",2496,609,Mon 10 Oct 1955,"Comedian, Actor"
"",2497,294,Mon 03 Oct 1955,Actor
"",2498,300,Mon 26 Sep 1955,Memory expert
"",2499,491,Tue 13 Sep 1955,Radio and TV chef
"",2500,194,Tue 30 Aug 1955,Film producer and director
"",2501,1516,Tue 23 Aug 1955,Playwright
"",2502,1763,Tue 09 Aug 1955,"Artist, Writer"
"",2503,1764,Tue 26 Jul 1955,Yachtsman
"",2504,1765,Tue 12 Jul 1955,Broadcaster
"",2505,1380,Tue 28 Jun 1955,British classical actor
"",2505,7,Sat 06 Oct 1945,Actor
"",2506,1766,Tue 21 Jun 1955,Writer
"",2507,551,Tue 14 Jun 1955,Tennis player
"",2508,1767,Thu 12 May 1955,Heavyweight boxer
"",2509,1768,Thu 05 May 1955,Film director
"",2510,1769,Thu 28 Apr 1955,Conductor
"",2511,984,Thu 24 Mar 1955,British actor
"",2512,1770,Thu 24 Feb 1955,Middle and long distance runner
"",2513,1771,Thu 27 Jan 1955,Novelist
"",2514,887,Thu 13 Jan 1955,British actor
"",2515,1772,Thu 30 Dec 1954,"Actor, Comedian"
"",2515,7,Sat 10 Nov 1945,"Actor, Comedian"
"",2516,1249,Thu 02 Dec 1954,Theatre organist
"",2517,1773,Thu 25 Nov 1954,Arctic adventurer
"",2518,841,Fri 12 Nov 1954,"Novelist, Broadcaster"
"",2519,1774,Fri 29 Oct 1954,Novelist
"",2520,7,Fri 15 Oct 1954,Screenwriter
"",2521,7,Fri 04 Sep 1953,Actor
"",2522,7,Fri 28 Aug 1953,Cabaret star
"",2523,628,Fri 21 Aug 1953,"Musician, Conductor, Violinist"
"",2524,1775,Fri 14 Aug 1953,Film actor
"",2525,560,Fri 31 Jul 1953,"Actor, Director"
"",2526,7,Fri 17 Jul 1953,Ladykillers actor
"",2527,773,Fri 26 Jun 1953,British actor
"",2528,7,Fri 22 May 1953,Jamaican olympic gold 400m runner
"",2529,7,Fri 15 May 1953,The Lady Vanishes actor
"",2530,7,Fri 08 May 1953,Film actor
"",2531,1776,Fri 03 Apr 1953,Oratorio singer - tenor
"",2532,419,Fri 20 Mar 1953,Comedian
"",2533,7,Fri 06 Mar 1953,Film actor
"",2534,1777,Fri 20 Feb 1953,British character actor
"",2535,1778,Fri 06 Feb 1953,British stage actor
"",2536,1779,Fri 30 Jan 1953,"Actor, Explorer"
"",2537,554,Fri 23 Jan 1953,"Actor, Skater"
"",2538,1780,Fri 16 Jan 1953,British actor
"",2539,1781,Fri 02 Jan 1953,"Actor, Radio presenter"
"",2540,7,Fri 12 Dec 1952,Radio presenter
"",2541,360,Fri 05 Dec 1952,British actor
"",2542,427,Fri 28 Nov 1952,"Actor , Writer, Director"
"",2543,423,Fri 14 Nov 1952,British actor
"",2544,572,Fri 31 Oct 1952,"Writer, Historian"
"",2545,7,Fri 03 Oct 1952,British actor
"",2546,1782,Tue 16 Sep 1952,Comedian
"",2547,1783,Tue 19 Aug 1952,Brief Encounter actor
"",2548,1784,Tue 08 Jul 1952,Tennis player
"",2549,1785,Tue 17 Jun 1952,"Journalist, Writer"
"",2550,1786,Tue 03 Jun 1952,What's My Line broadcaster
"",2551,7,Tue 20 May 1952,Canadian actor
"",2552,1787,Tue 08 Apr 1952,"Broadcaster, War correspondent"
"",2553,7,Tue 01 Apr 1952,"Actor, Comedian"
"",2554,958,Tue 18 Mar 1952,Music Hall comedian
"",2555,609,Tue 04 Mar 1952,The Life and Death of Colonel Blimp actor
"",2556,1380,Tue 19 Feb 1952,Whisky Galore novelist
"",2557,366,Tue 22 Jan 1952,"Jazz musician, Critic"
"",2558,1334,Tue 08 Jan 1952,"Bandleader, Pianist"
"",2559,571,Tue 01 Jan 1952,British actor
"",2560,1788,Tue 20 Nov 1951,"Comedian, Ukulele player, Singer"
"",2561,1789,Tue 06 Nov 1951,British comedy actor
"",2562,7,Tue 30 Oct 1951,"Novelist, Playwright"
"",2563,7,Tue 09 Oct 1951,"Actor, Director"
"",2564,7,Tue 25 Sep 1951,Music Hall star
"",2565,7,Wed 12 Sep 1951,Light heavyweight boxer
"",2566,7,Wed 29 Aug 1951,Popular composer
"",2567,7,Wed 15 Aug 1951,British actor
"",2568,7,Wed 18 Jul 1951,"Actor, Comedian"
"",2569,7,Wed 27 Jun 1951,Actor
"",2570,7,Wed 20 Jun 1951,Composer
"",2571,7,Wed 06 Jun 1951,Comedian
"",2572,7,Wed 09 May 1951,Harmonica player
"",2573,7,Wed 18 Apr 1951,"Writer, Explorer"
"",2574,7,Wed 11 Apr 1951,Conductor
"",2575,7,Wed 28 Mar 1951,Comedy scriptwriter
"",2576,7,Wed 21 Feb 1951,British actor
"",2577,7,Wed 31 Jan 1951,Singer
"",2578,7,Wed 03 Jan 1951,British actor
"",2579,7,Sat 24 Nov 1945,"Soldier, Navy signalman"
"",2580,7,Sat 20 Oct 1945,"Philosopher, Writer"
"",2581,7,Sat 22 Sep 1945,"Broadcaster, Announcer"
"",2582,7,Sat 08 Sep 1945,"Broadcaster, Announcer"
"",2583,7,Sat 25 Aug 1945,"Soldier, Broadcaster, Announcer"
"",2584,7,Sat 11 Aug 1945,"Broadcaster, Announcer"
"",2585,7,Sat 19 Feb 1944,"Leader of the Dam Busters Raid, RAF Pilot"
"",2586,7,Sat 08 Jan 1944,Critic
"",2587,7,Fri 31 Dec 1943,"Broadcaster, Doctor"
"",2588,7,Tue 16 Nov 1943,Horticulturalist
