1466,Marlene Dietrich,I Can't Give You Anything But Love,""
1467,Monty Python,Oliver Cromwell,""
1468,Richard Strauss,Metamorphosen Going To Sleep,"Orchestra: Berlin Philharmonic
Soloist: Gundula Janowitz"
1469,The Llanelli Male Choir,Y Fedwin Arian,""
1470,Stevie Wonder,You Are The Sunshine Of My Life,""
1471,George Frideric Handel,"Arm, arm ye brave (from Judas Maccabaeus)","Soloist: John Shirley-Quirk
Choir: Wandsworth School Choir
Orchestra: English Chamber Orchestra
Conductor: Charles Mackerras"
1472,Ethel Merman,I Got Rhythm,""
1473,A. E. Housman,When First My May To Fair I Took,Artist: James Mason
1474,Alexander Konstantinovich Glazunov,Summer (from The Seasons),"Orchestra: Berlin Philharmonic Orchestra
Conductor: Herbert von Karajan"
1475,Marvin Gaye,Sexual Healing,""
1476,Hoagy Carmichael,Hong Kong Blues,""
1477,Jerry Lee Lewis,What Made Milwaukee Famous,""
1478,Dilika,Ngayishela Yavuma,""
1479,Will Grove-White,Hot Tomales,Orchestra: The Ukulele Orchestra Of Great Britain
1480,Nina Simone,The Other Woman,""
1481,Ray Charles,Georgia On My Mind,""
1482,The Beatles,Lovely Rita,""
1483,Johannes Brahms,Violin Concerto in D major,"Soloist: Dmitry Sitkovetsky
Orchestra: Academy of St Martin in the Fields"
1484,Flanders and Swann,Design For Living,""
1485,Bobby Short,That Black And White Baby Of Mine,""
1486,Liza Minnelli,"New York, New York",""
1487,Giacomo Puccini,Tosca,"Soloist: Maria Callas, Carlo Bergonzi
Orchestra: Orchestra Del Tiatro Alla Scala"
1488,Bloodstone,"Five Foot Two, Eyes Of Blue",""
1489,The Rolling Stones,Brown Sugar,""
1490,Bob Dylan,Sad Eyed Lady Of The Lowlands,""
1491,Leonard Bernstein,Tonight (from West Side Story),"Soloist: Richard Beymer, Natalie Wood"
1492,Ray Noble,Love Is The Sweetest Thing,"Orchestra: The New Mayfair Orchestra
Soloist: Al Bowlly"
1493,Marvin Gaye,I Heard It Through The Grapevine,""
1494,Robert Shaw Chorale,Fa Una Canzone,""
1495,Val Doonican,Battle Hymn Of The Republic,""
1496,Robert Schumann,"Berg und Burgen schaun herunter (from Liederkreis, Op. 24)","Soloist: Thomas Allen, Roger Vignoles"
1497,Benjamin Britten,Four Sea Interludes from Peter Grimes - Moonlight,Ensemble: The City Of London Sinfonia
1498,The Treorchy Male Voice Choir,Blaenwern (Love Divine),""
1499,Richard Heuberger,Im Chambre Separee (from Der Opernball),"Soloist: Elisabeth Schwarzkopf
Orchestra: Philharmonia Orchestra
Conductor: Otto Ackermann"
1500,Thomas L Thomas,Begilior Gwyneth Gwyn,""
1501,Yuri Guliov,The Field,""
1502,Thomas Tallis,Spem in alium,Choir: Cambridge Musical Society
1503,Blondie,I Didn't Have The Nerve To Say No,""
1504,Richard Wagner,Parsifal Prelude,Orchestra: The Concert Orchestra Of Amsterdam
1505,Elvis Costello,Sweet Pear,""
1506,Emmylou Harris,Amarillo,""
1507,Gladys Knight  The Pips,The Way We Were,""
1508,Bryan Adams,(Everything I Do) I Do It For You,""
1509,Gloria Estefan,Reach,""
1510,Janet Jackson,When I Think Of You,""
1511,Michael Bolton,Soul Provider,""
1512,Whitney Houston,I Will Always Love You,""
1513,King's College Chapel Choir,The Holly And The Ivy,""
1514,Martha Reeves and The Vandellas,Dancing in the Street,""
1515,George Frideric Handel,Rodelinda,"Soloist: Dame Joan Sutherland
Orchestra: Welsh National Opera
Soloist: Alicia Nafe"
1516,Maria Muldaur,Midnight At The Oasis,""
1517,Wolfgang Amadeus Mozart,Ah perdona al primo affetto (from La Clemenza di Tito),"Soloist: Lucia Popp, Frederica Von Stade"
1518,Ry Cooder,Tattler,""
1519,Giovanni Battista Pergolesi,Inflammatus et accensus (from Stabat Mater),"Soloist: Lucia Valentini, Margaret Marshall
Orchestra: London Symphony Orchestra"
1520,Gaetano Donizetti,Viva il Madera! (from Lucrezia Borgia),Orchestra: The Italiana Opera Orchestra and Chorus
1521,Dominic Muldowney,Peacock Spring Music,""
1522,Duke Ellington  His Orchestra,Stormy Weather,""
1523,Ariel Ram&#xED;rez,Misa Criolla,"Orchestra: Los Frontierizos
Choir: The Choir Of The Bassilica"
1524,Hector Berlioz,Symphonie Fantastique,Orchestra: Philadelphia Orchestra
1525,Wolfgang Amadeus Mozart,"Porgi, amor (from The Marriage of Figaro)","Soloist: Elisabeth Schwarzkopf
Orchestra: The Philharmonia Orchestra  Chorus"
1526,Fr&#xE9;d&#xE9;ric Chopin,Les Sylphides,"Orchestra: The Ballet Theatre Orchestra
Conductor: Joseph Levine"
1527,Franz Liszt,B&#xE9;n&#xE9;diction de Dieu dans la solitude,Soloist: Claudio Arrau
1528,Robert Schumann,"Warum? (from Fantasiest&#xFC;cke, Op. 12)",Soloist: Artur Rubinstein
1529,Bengali Folk Song,Sangdans Under Saharay Festern,""
1530,Maurice Ravel,Gaspard de la nuit,Soloist: Vladimir Ashkenazy
1531,C&#xE9;sar Franck,Panis Angelicus,"Soloist: Beniamino Gigli
Orchestra: Berlin State Opera Orchestra
Conductor: Bruno Seidler-Winkler"
1532,Judy Collins,"Brother, Can You Spare a Dime?",""
1533,Lotte Lenya,Die Mortiat Von Mackie Messer (Mack The Knife),""
1534,Miles Davis,Concierto De Aranjuez,""
1535,Fran Landesman,White Nightmare,""
1536,Nicki Leighton Thomas,Down - PRIVATE RECORDING,""
1537,Roberta Flack,The Ballad Of The Sad Young Men,""
1538,Wolfgang Amadeus Mozart,"Din Giovanni Act 2, Scene 6","Orchestra: The Scottish Opera
Soloist: Roger Sawyer, Geraint Evans"
1539,Benjamin Britten,Variations on a Theme of Frank Bridge,"Soloist: Benjamin Britten
Orchestra: The English Chamber Orchestra"
1540,Robert Schumann,Cello Concerto in A minor,"Orchestra: The Philharmonia Chorus and Orchestra
Soloist: Jacqueline Du Pre"
1541,Antonin Dvorak,"Serenade in E Major, Op. 22","Orchestra: The English Chamber Orchestra
Conductor: Rafael Kubelik"
1542,Johannes Brahms,Cello Sonata No. 2 in F major,"Soloist: Peter Wallfisch, Raphael Wallfisch"
1543,Ludwig van Beethoven,"Piano Sonata No. 32 in C minor, Op. 111",Soloist: Peter Wallfisch
1544,Paul Robeson,Ma Curly-Headed Baby,""
1545,Elisabeth Welch,Always,""
1546,Dorothy Squires  Russ Conway,Say It With Flowers,""
1547,Judy Garland,You Made Me Love You,""
1548,Johnny Mathis,A Time For Us,""
1549,Matt Monro,Portrait Of My Love,""
1550,Sergei Sergeyevich Prokofiev,At Juliet's Bedside (from Romeo and Juliet),"Conductor: Algis Zuraitis
Orchestra: Bolshoi Orchestra"
1551,The Bachelors,Lovers Such As I,""
1552,Manuel  His Music of the Mountains,Mirage,""
1553,Sergei Sergeyevich Prokofiev,Romeo and Juliet,"Orchestra: Czech Philharmonic Orchestra
Conductor: Karel Ancerl"
1554,Frank Sinatra,Violets for Your Furs,""
1555,Pyotr Ilyich Tchaikovsky,Nutcracker Suite - Waltz of the flowers,"Orchestra: London Symphony Orchestra
Conductor: Anatole Fistoulari"
1556,Edvard Grieg,Piano Concerto in A Minor,"Soloist: Clifford Curzon
Orchestra: London Symphony Orchestra
Conductor: Oivin Fjeldstad"
1557,The Monks of Quarr Abbey on the Isle of Wight,Antiphon - Magnificat And Canticle Of Our Lady,""
1558,Elaine Paige,I'd Be Surprisingly Good For You,""
1559,Giuseppe Verdi,La traviata Prelude to Act 1,Orchestra: Philharmonic Orchestra
1560,Dire Straits,The Man's Too Strong,""
1561,L&#xE9;o Delibes,Viens Mallika (from Lakm&#xE9;),"Soloist: Mady Mesple, Danielle Millet"
1562,Jules Massenet,Tha&#xEF;s,Orchestra: The Philharmonia Orchestra  Chorus
1563,Agnes Baltsa,Aspri Mera Ke Ya Mas,Orchestra: The Athens Experimental Orchestra
1564,John Williams,From Kakadu,""
1565,Dylan Thomas,Under Milk Wood,""
1566,The Black Swan Theatre Company (Of W. Australia),Listen To The News,""
1567,Ludwig van Beethoven,Fidelio,"Soloist: Adolf Dallapozza, Manfred Jungwirth, Jan Gundula"
1568,Gloria Gaynor,I Will Survive,""
1569,Shirley Bassey,Big Spender,""
1570,Edvard Grieg,Peer Gynt,"Orchestra: The New York Philharmonic
Conductor: Leonard Bernstein"
1571,Bobby Bloom,Montego Bay,""
1572,Pauline Quirke  Linda Robson,What'll I Do?,""
1573,Curtis Stigers,People Like Us,""
1574,Jackie Wilson,Reet Petite,""
1575,Franz Schubert,Fr&#xFC;hlingstraum (from Winterreise),"Soloist: Peter Pears, Benjamin Britten"
1576,Johannes Brahms,Piano Concerto No. 2 in B flat major,"Soloist: Edwin Fischer
Orchestra: Berlin Philharmonic"
1577,Wolfgang Amadeus Mozart,Di scrivermi ogni giorno (from Cosi fan tutte),"Soloist: Erich Kunz, Sena Jurinac, Blande Thebom"
1578,Ludwig van Beethoven,"String Quartet No. 15 in A minor, Op. 132",Soloist: Adolph Busch
1579,Johann Sebastian Bach,Sonata for Solo Violin No. 3 in C major,"Soloist: Milton Katims, Isaac Stern, Alexander Schneider"
1580,Johann Sebastian Bach,St John Passion - My dearest Saviour,"Orchestra: The English Chamber Orchestra
Choir: The Wandsworth School Boys Choir"
1581,Pyotr Ilyich Tchaikovsky,Tatiana's Letter Scene (from Eugene Onegin),"Soloist: Kyra Vayne, Colin Tilney"
1582,Fr&#xE9;d&#xE9;ric Chopin,"Prelude in D flat major, Op. 28/15 'Raindrop'",Soloist: Artur Rubinstein
1583,Modest Petrovich Mussorgsky,Trepak (from Songs and Dances of Death),Soloist: Feodor Chaliapin
1584,Frances Day,I L-L-Love You So,""
1585,Alexander Borodin,Jaroslavna's Lament (from Prince Igor),Soloist: Kyra Vayne
1586,Franz Schubert,"Im Fr&#xFC;hling, D882",Soloist: Kyra Vayne
1587,Ludwig van Beethoven,Symphony No. 9 in D minor 'Choral' - 4th movement,"Orchestra: Vienna Philharmonia Orchestra
Conductor: Wilhelm Furtw&#xE4;ngler"
1588,Wolfgang Amadeus Mozart,Cosi fan tutte Overture,"Soloist: J Baker, M Caballe, R Van Allan"
1589,Fred Astaire,Yours,""
1590,Vincenzo Bellini,Oboe Concerto in E flat major,Orchestra: The Peterborough String Orchestra
1591,Benjamin Britten,Tom Bowling,Soloist: Peter Pears
1592,"The Children Of Botley Primary School, Oxford",One More Step Along The World I Go,""
1593,Benjamin Britten,Night covers up the rigid land,Soloist: Ian Bostridge
1594,Johann Sebastian Bach,Mass in B minor  - Gloria in excelsis,"Choir: Vienna Singakademie Chorus
Orchestra: Stuttgart Chamber Orchestra
Conductor: Karl M&#xFC;nchinger"
1595,Johann Sebastian Bach,Concerto  for Oboe and Violin in D minor,"Soloist: Artur Grumiaux, Heinz Holliger"
1596,Sir Edward Elgar,Sea Pictures - Where corals lie,"Soloist: Janet Baker
Orchestra: London Symphony Orchestra
Conductor: John Barbirolli"
1597,Sir Michael Tippett,Concerto For Double String Orchestra,""
1598,T S Eliot,Preludes 1917,Artist: Ian Richardson
1599,Robert Schumann,Im wundersch&#xF6;nen Monat Mai (from Dichterliebe),"Soloist: Peter Pears, Benjamin Britten"
1600,Coventry Cathedral Boys' Choir,Praise my Soul the King of Heaven,""
1601,Marilyn Monroe,Diamonds Are A Girl's Best Friend,""
1602,Paul Robeson,Schlof Mein Kind,""
1603,Wolfgang Amadeus Mozart,The Magic Flute,Orchestra: Academy of St Martin in the Fields
1604,Bessie Smith  Her Band,Alexander's Ragtime Band,""
1605,Claudio Monteverdi,Vespers 1610,Choir: King's College Choir
1606,Antonio Vivaldi,Flute Concerto in D Major,Soloist: Gastone Tassinari
1607,Jimi Hendrix,Little Wing,""
1608,Johann Sebastian Bach,Suite for Lute No. 4 in E major - 1st movement,Soloist: John Williams
1609,Fred Hartley,I Love My Chili Bom-Bom,""
1610,The Piccadilly Revels Band with Ray Starita,Ain't She Sweet,""
1611,Antonin Dvorak,Songs My Mother Taught Me,Artist: The Cliff Adams Singers
1612,Jack Plant and the Teddy Joyce Orchestra,June In January,""
1613,Acker Bilk,The World Is Waiting For The Sunrise,Artist: The Paramount Jazz Band
1614,Pyotr Ilyich Tchaikovsky,Nutcracker ballet - Act  2 Pas de deux,Orchestra: The Orchestra Of The Royal Opera House (Covent Garden)
1615,Anton Karas,The Harry Lime Theme (from The Third Man),""
1616,The Three Tenors,O Sole Mio,""
1617,Glenn Miller,A String Of Pearls,""
1618,Wolfgang Amadeus Mozart,"Ach, ich f&#xFC;hl's (from The Magic Flute)","Orchestra: Academy of St Martin in the Fields
Soloist: Kiri Te Kanawa"
1619,Eartha Kitt,Just An Old Fashioned Girl,""
1620,Cat Stevens,Morning Has Broken,""
1621,Harry Secombe,God Be In My Head,""
1622,The Regimental Band of the Coldstream Guards,Trumpet Voluntary,""
1623,Frank Sinatra,My Way,""
1624,Evert Taube,Nocturne,Soloist: Julian Lloyd Webber
1625,Petula Clark,Tell Me It's Not True,""
1626,Morriston Orpheus Choir,Hen Wlad Fy Nhadau (Land Of My Fathers),""
1627,Henryk Mikolaj G&#xF3;recki,Symphony No 3 Symphony No 3 Opus 36,"Soloist: Dawn Upshaw
Choir: The London Sinfonietta Chorus"
1628,Quincy Jones,Birdland,""
1629,The Doobie Brothers,What A Fool Believes,""
1630,Johann Sebastian Bach,Goldberg variations,Soloist: Glenn Gould
1631,Peggy Lee,Black Coffee,""
1632,The Brecker Brothers,Straphangin',""
1633,Peter Cook  Dudley Moore,Lengths,""
1634,Richard Strauss,Ein Heldenleben,"Orchestra: Cleveland Orchestra
Conductor: Lorin Maazel"
1635,Freddie Hubbard Ensemble,Lazy Afternoon,""
1636,Apollo Victoria Cast,"So Long, Farewell",""
1637,Lena Horne,I Got A Name,""
1638,Debbie Reynolds,Aba Daba Honeymoon (from Two Weeks With Love),""
1639,Jack Pleis,Story of the Stars,""
1640,Champ Butler,"Dear, Dear, Dear",""
1641,Jo Stafford,A Friend of Johnny's,""
1642,Ron Goodwin and His Concert Orchestra,Gipsy Fiddler,""
1643,Jimmy Young,Life's Desire,""
1644,Jo Stafford,Temptation,Artist: Red Ingle and the Natural Seven
1645,Doris Day,The Deadwood Stage (Whip-Crack-Away),""
1646,Ralph Vaughan Williams,Fantasia On A Theme By Thomas Tallis,Orchestra: The New Philharmonic Orchestra
1647,Jimmy MacBeath,Come All Ye Tramps And Hawkers,""
1648,Little Feat,Rock 'n' Roll Doctor,""
1649,James Taylor,Don't Let Me Be Lonely Tonight,""
1650,Charlie Drake,My Boomerang Won't Come Back,""
1651,Randy Newman,Dixie Flyer,""
1652,The Pogues,The Irish Rover,Artist: The Chieftans
1653,Peter Skellern,The Way You Look Tonight,""
1654,Marty Gold  His Orchestra,Harlem Nocturne,""
1655,English Chamber Orchestra,Bailero,Soloist: Arleen Auger
1656,Giacomo Puccini,E lucevan le stelle (from Tosca),Soloist: Luciano Pavarotti
1657,Billy Fury,Halfway To Paradise,""
1658,Johann Sebastian Bach,Mass in B minor  - Cum sancto spiritu,Orchestra: The Taverner Consort And Players
1659,Wolfgang Amadeus Mozart,Concerto for 2 Pianos in E flat major (Piano Concerto No. 10),"Soloist: Sepp Grotenhuis, Ellen Corver"
1660,C&#xE9;sar Franck,Violin Sonata in A major,"Soloist: Marc Neikrug, Pinchas Zukerman"
1661,Cleo Laine  James Galway,Lo! Hear The Gentle Lark,""
1662,Diana Ross,One Shining Moment,""
1663,Wolfgang Amadeus Mozart,String Quintet No. 4 in G minor,"Soloist: Aronowitz
Orchestra: The Amadeus Quartet"
1664,Wolfgang Amadeus Mozart,Piano Concerto No. 14 in E flat major,"Soloist: Murray Pariah
Orchestra: The English Chamber Orchestra"
1665,Johann Sebastian Bach,Brandenburg Concerto No. 5 In D major,Orchestra: The Adolf Busch Chamber Players
1666,Fr&#xE9;d&#xE9;ric Chopin,"Mazurka in B major, Op. 41/3",Soloist: Nina Milkina
1667,Richard Strauss,Grossm&#xE4;chtige Prinzessin (from Ariadne auf Naxos),"Soloist: Rita Streich
Orchestra: Philharmonic Orchestra"
1668,Domenico Scarlatti,Harpsichord Sonata in B minor,Soloist: Vladimir Horowitz
1669,Johann Sebastian Bach,Brandenburg Concerto No. 5 in D major,"Orchestra: The Slovak Chamber Orchestra
Conductor: Bohdan Warchal"
1670,Joseph Haydn,Trumpet Concerto in E flat major,"Soloist: Hakan Hardenberger
Orchestra: Academy of St Martin in the Fields"
1671,Fr&#xE9;d&#xE9;ric Chopin,Mazurka in A minor,Soloist: Ignacy Jan Paderewski
1672,Johann Sebastian Bach,Cantata No. 82: Ich habe genug,Soloist: Gerard Souzay
1673,Carl Philipp Emanuel Bach,Concerto in D Minor,Soloist: George Malcolm
1674,Johannes Brahms,Variations and Fugue on a Theme by Handel,Soloist: Walter Klien
1675,Domenico Scarlatti,"Harpsichord Sonata in A major, K208",Soloist: Nina Milkina
1676,Johann Sebastian Bach,Toccata and Fugue In D Minor,Soloist: Geraint Jones
1677,Elvis Presley,Always On My Mind,""
1678,Roy Rogers,A Four Legged Friend,""
1679,Hot Chocolate,Everyone's A Winner,""
1680,Shakin' Stevens  Bonnie Tyler,This Ole House,""
1681,Phil Collins,One More Night,""
1682,Tony Christie,Las Vegas,""
1683,Anne Murray,You Needed Me,""
1684,Status Quo,Whatever You Want,""
1685,Glenn Miller,In the Mood,""
1686,Winchester Cathedral Choir,Jerusalem,""
1687,L&#xE9;o Delibes,Flower Duet (from Lakm&#xE9;),"Soloist: Jane Berbie, Joan Sutherland"
1688,Maurice Ravel,Bolero,"Orchestra: The London Philharmonic Orchestra
Conductor: Andrew Litton"
1689,Arthur Wood,Barwick Green (Theme To The Archers),""
1690,Royal Liverpool Philharmonic Choir,Rule Britannia,""
1691,Jimi Hendrix,Hey Joe,""
1692,Ensemble Modern,Berlin Im Licht,""
1693,Amanda Waring,The Night They Invented Champagne,""
1694,Bob Dylan,Highway 61 Revisited,""
1695,Traffic,Dear Mr. Fantasy,""
1696,Bob Marley,Small Axe,""
1697,Claudio Monteverdi,L'Orfeo,Choir: The Monteverdi Choir
1698,John Cameron,When I Was One And Twenty,Soloist: Gerald Moore
1699,1000 Welsh Voices,Land Of My Fathers,""
1700,Bob Dylan,The Times They are A-Changin',""
1701,Rupert Bawden,Two Studies For Orchestra On Scenes From Beroul's,"Orchestra: The BBC National Orchestra Of Wales
Conductor: Rupert Bawden"
1702,Johann Sebastian Bach,Suite for Solo Cello No. 3 in C major,Soloist: Paul Tortellier
1703,Unknown,Smyrna,""
1704,Joanna MacGregor,I Got Rhythm,""
1705,Antonio Vivaldi,Gloria Domine Deus Rex Caelestis,"Soloist: Nancy Argenta
Orchestra: English Concert and Choir
Conductor: Trevor Pinnock"
1706,Julie Andrews,Company Being Alive,""
1707,Fred Astaire,By Myself,""
1708,Barbra Streisand,Stoney End,""
1709,Percy Grainger,Country Gardens,"Orchestra: The Bournemouth Symphony Orchestra
Conductor: Kenneth Montgomery"
1710,David Eisler  Erie Mills,Candide Make Our Garden Grow,Orchestra: The New York City Opera Theatre
1711,Leonard Bernstein,America (from West Side Story),Artist: Cast of West Side Story
1712,James Galway  The Chieftains,Londonderry Air (Danny Boy),Orchestra: The National Philharmonic Orchestra
1713,Kathleen Ferrier  Phyllis Spurr,I Know Where I Am Going,""
1714,Mark Chichester-Clarke,Cello Suite Variation No 3,"Soloist: Jacqueline Johnson
Orchestra: Oxford Cello Ensemble"
1715,Sir Edward Elgar,The Dream of Gerontius - Praise to the Holiest,"Orchestra: City Of Birmingham Symphony Orchestra
Conductor: Simon Rattle"
1716,"Andrew Wicks, John Birch, Lee Stevenson",The Lark in the Clear Air,""
1717,Joseph Haydn,The heavens are telling (from The Creation),"Soloist: Arleen Auger
Orchestra: City Of Birmingham Symphony Orchestra"
1718,Benny Goodman,Send in the Clowns,""
1719,Gustav Holst  Christina Rossetti,In The Bleak Midwinter,Soloist: Tommy Williams
1720,Sidney Bechet,Petite Fleur,""
1721,The Beatles,Blackbird,""
1722,Kenneth McKellar,Marie's Wedding,""
1723,Chas 'n' Dave,Ossie's Dream (Spurs Are On Their Way To Wembley),Artist: Tottenham Hotspur
1724,Plymouth Festival Chorus,March Of The Women,""
1725,Paul Simon,Was A Sunny Day,""
1726,Thomas Thomas,Dafydd Y Garreg Wen,""
1727,Tammy Wynette,Stand By Your Man,""
1728,Giacomo Puccini,Act 1 Duet (from Madama Butterfly),"Soloist: Carlo Bergonzi, Renato Scotto
Orchestra: Orchestra Of The Rome Opera
Conductor: Sir John Barbirolli"
1729,Johannes Brahms,Violin Concerto in D major - 3rd movement,"Soloist: Nigel Kennedy
Orchestra: The London Philharmonic Orchestra
Conductor: Klaus Tennstedt"
1730,Gertrude Lawrence,Experiment,""
1731,Lecuona Cuban Boys,Rumba Azul,""
1732,Scott Joplin,Maple Leaf Rag,""
1733,La Principal De Perelada,La Sardana De Les Monges,""
1734,Anton Karas,The Cafe Mozart Waltz,""
1735,Chiraz,Khitay!,""
1736,James Galway,Annie's Song,Orchestra: The National Philharmonic Orchestra
1737,Johann Sebastian Bach,"Well-Tempered Clavier, Book 1 - Fugue in C major",Soloist: Glenn Gould
1738,Eric Clapton,Give Me Strength,""
1739,Dire Straits,Money For Nothing,""
1740,Melanie,Ruby Tuesday,""
1741,Bon Jovi,Bed Of Roses,""
1742,Bob Dylan,Tangled Up In Blue,""
1743,George Frideric Handel,Va tacito e nascosto (from Giulio Cesare),"Soloist: Janet Baker
Orchestra: The English National Opera
Conductor: Charles MacKerras"
